Date,Name,Momentum 
2019-11-01,TSLA,11.271999999999998
2017-11-16,QCOM,11.269999999999996
2019-12-30,TSLA,11.262
2018-04-18,"Facebook, Inc",11.26000000000002
2020-06-25,"Facebook, Inc",11.25
2021-07-09,MSFT,11.25
2020-04-06,SBUX,11.240000000000009
2020-11-30,AMD,11.22999999999999
2020-01-09,TSLA,11.218000000000004
2013-06-17,AMZN,11.180000000000007
2017-07-27,"Facebook, Inc",11.180000000000007
2020-08-07,MSFT,11.179999999999978
2015-07-21,"Facebook, Inc",11.170000000000002
2021-04-16,AAPL,11.159999999999997
2017-06-07,TSLA,11.158000000000008
2020-03-31,MSFT,11.140000000000015
2013-12-10,AMZN,11.139999999999986
2014-06-02,AMZN,11.139999999999986
2013-05-21,AMZN,11.129999999999995
2018-07-24,"Facebook, Inc",11.129999999999995
2020-08-12,TSLA,11.129999999999995
2020-11-11,TSLA,11.110000000000014
2021-07-14,MSFT,11.110000000000014
2021-10-08,TSLA,11.100000000000023
2021-09-01,MSFT,11.099999999999966
2018-07-13,"Facebook, Inc",11.090000000000003
2018-07-12,"Facebook, Inc",11.079999999999984
2022-01-04,"Facebook, Inc",11.079999999999984
2015-09-11,AMZN,11.07000000000005
2017-01-18,"Facebook, Inc",11.060000000000002
2019-10-30,TSLA,11.052
2017-05-01,"Facebook, Inc",11.04000000000002
2019-09-09,"Facebook, Inc",11.009999999999991
2019-10-17,"Facebook, Inc",11.009999999999991
2013-06-19,AMZN,10.990000000000009
2019-11-07,QCOM,10.990000000000009
2022-03-23,MSFT,10.990000000000009
2019-10-24,TSLA,10.988
2021-06-15,MSFT,10.960000000000008
2015-02-17,AMZN,10.95999999999998
2019-04-15,"Facebook, Inc",10.950000000000017
2020-04-16,QCOM,10.949999999999989
2022-01-03,MSFT,10.949999999999989
2020-02-13,MSFT,10.930000000000007
2020-07-08,MSFT,10.920000000000016
2014-02-12,"Facebook, Inc",10.920000000000002
2019-07-15,"Facebook, Inc",10.909999999999997
2020-05-13,"Facebook, Inc",10.909999999999997
2021-01-14,QCOM,10.900000000000006
2012-06-27,AMZN,10.890000000000015
2020-04-16,SBUX,10.890000000000008
2021-03-22,QCOM,10.89
2014-02-27,AMZN,10.879999999999995
2012-09-18,AMZN,10.870000000000005
2022-01-03,AAPL,10.870000000000005
2021-01-25,AAPL,10.869999999999976
2017-04-28,"Facebook, Inc",10.860000000000014
2021-07-13,AAPL,10.859999999999985
2012-12-24,AMZN,10.849999999999994
2020-04-23,"Facebook, Inc",10.849999999999994
2018-04-12,"Facebook, Inc",10.840000000000003
2019-07-16,"Facebook, Inc",10.840000000000003
2014-03-12,AMZN,10.839999999999975
2018-01-08,"Facebook, Inc",10.830000000000013
2012-06-19,AMZN,10.819999999999993
2021-11-11,"Facebook, Inc",10.819999999999993
2017-11-09,QCOM,10.799999999999997
2021-03-12,"Facebook, Inc",10.779999999999973
2014-09-08,AMZN,10.75
2012-08-16,AMZN,10.740000000000009
2019-06-25,"Facebook, Inc",10.740000000000009
2020-07-13,MSFT,10.73999999999998
2021-06-24,"Facebook, Inc",10.720000000000027
2020-09-02,SBUX,10.719999999999999
2020-11-12,MSFT,10.719999999999999
2021-07-01,MSFT,10.700000000000045
2013-12-19,AMZN,10.699999999999989
2020-10-08,AMD,10.690000000000012
2021-04-21,MSFT,10.679999999999978
2018-01-09,"Facebook, Inc",10.670000000000016
2018-10-30,TSLA,10.662000000000006
2018-06-20,"Facebook, Inc",10.659999999999997
2018-06-11,TSLA,10.649999999999999
2021-02-01,"Facebook, Inc",10.649999999999977
2021-07-21,TSLA,10.639999999999986
2016-05-11,"Facebook, Inc",10.629999999999995
2018-06-13,TSLA,10.612000000000002
2017-04-04,TSLA,10.604
2018-06-04,"Facebook, Inc",10.599999999999994
2021-11-23,AAPL,10.599999999999994
2019-10-31,TSLA,10.590000000000003
2021-07-07,AAPL,10.590000000000003
2021-11-22,AAPL,10.580000000000013
2020-08-03,AAPL,10.579999999999998
2022-03-18,MSFT,10.569999999999993
2019-03-13,"Facebook, Inc",10.560000000000002
2022-01-04,QCOM,10.560000000000002
2021-12-17,AMZN,10.559999999999945
2020-06-05,QCOM,10.549999999999997
2020-10-14,MSFT,10.530000000000001
2020-12-08,AAPL,10.530000000000001
2018-11-09,SBUX,10.529999999999994
2015-04-14,AMZN,10.520000000000039
2020-09-01,AMD,10.52000000000001
2021-03-31,"Facebook, Inc",10.519999999999982
2014-03-11,AMZN,10.5
2015-05-14,AMZN,10.5
2020-04-03,TSLA,10.495999999999995
2014-07-03,AMZN,10.492000000000019
2020-05-18,TSLA,10.488
2020-07-09,"Facebook, Inc",10.47999999999999
2021-06-17,"Facebook, Inc",10.46999999999997
2014-03-03,TSLA,10.466000000000001
2018-05-15,"Facebook, Inc",10.45999999999998
2020-07-01,MSFT,10.45999999999998
2021-01-25,"Facebook, Inc",10.439999999999998
2014-06-03,AMZN,10.435000000000002
2022-02-28,TSLA,10.42999999999995
2020-11-13,AAPL,10.400000000000006
2021-04-20,MSFT,10.399999999999977
2016-07-18,AMZN,10.3900000000001
2020-12-02,AMD,10.379999999999995
2020-10-09,QCOM,10.370000000000005
2017-03-20,AMZN,10.360000000000014
2015-07-20,"Facebook, Inc",10.36
2017-02-15,AMZN,10.350000000000023
2021-06-23,"Facebook, Inc",10.339999999999975
2018-05-04,"Facebook, Inc",10.330000000000013
2014-01-02,AMZN,10.32000000000005
2019-12-30,"Facebook, Inc",10.299999999999983
2017-07-13,AMZN,10.299999999999955
2018-04-26,"Facebook, Inc",10.289999999999992
2014-02-25,TSLA,10.288000000000004
2019-08-29,AMZN,10.2800000000002
2020-01-10,"Facebook, Inc",10.27000000000001
2021-01-21,AAPL,10.27000000000001
2021-04-08,AAPL,10.27000000000001
2021-12-02,AAPL,10.269999999999982
2016-03-28,AMZN,10.259999999999991
2020-01-02,TSLA,10.254000000000005
2014-03-04,AMZN,10.25
2020-04-08,QCOM,10.25
2021-11-29,AAPL,10.25
2018-06-01,"Facebook, Inc",10.230000000000018
2014-03-04,TSLA,10.228000000000002
2020-11-17,SBUX,10.209999999999994
2021-06-14,MSFT,10.20999999999998
2019-11-25,"Facebook, Inc",10.179999999999978
2014-09-04,AMZN,10.170000000000016
2020-04-15,"Facebook, Inc",10.169999999999987
2013-11-15,AMZN,10.168000000000006
2021-12-07,AAPL,10.159999999999997
2022-02-28,AMD,10.159999999999997
2016-03-23,AMZN,10.159999999999968
2018-01-11,"Facebook, Inc",10.150000000000006
2020-10-08,QCOM,10.150000000000006
2013-07-31,"Facebook, Inc",10.149999999999999
2019-01-09,MSFT,10.14
2015-10-28,"Facebook, Inc",10.13000000000001
2012-06-15,AMZN,10.129999999999995
2020-05-08,MSFT,10.129999999999995
2021-07-15,MSFT,10.129999999999995
2022-02-02,MSFT,10.129999999999995
2018-12-10,"Facebook, Inc",10.120000000000005
2021-06-25,"Facebook, Inc",10.110000000000014
2014-07-24,"Facebook, Inc",10.107500000000002
2018-11-07,SBUX,10.099999999999994
2020-05-06,TSLA,10.093999999999994
2020-12-04,QCOM,10.090000000000003
2020-12-09,QCOM,10.090000000000003
2021-07-30,QCOM,10.090000000000003
2020-10-13,QCOM,10.079999999999998
2019-10-21,"Facebook, Inc",10.079999999999984
2021-06-16,MSFT,10.079999999999984
2021-08-02,QCOM,10.070000000000022
2015-06-24,AMZN,10.069999999999993
2021-07-02,AMD,10.049999999999997
2019-11-14,QCOM,10.040000000000006
2022-02-07,AAPL,10.039999999999992
2021-04-12,AAPL,10.030000000000015
2020-04-22,MSFT,10.030000000000001
2019-01-10,"Facebook, Inc",10.019999999999982
2017-07-25,"Facebook, Inc",10.009999999999991
2012-06-29,AMZN,10.0
2013-12-18,AMZN,10.0
2020-08-27,AAPL,10.0
2017-11-10,QCOM,9.999999999999993
2014-02-10,"Facebook, Inc",9.998000000000005
2016-08-17,AMZN,9.990000000000009
2020-09-01,QCOM,9.980000000000004
2022-02-04,AAPL,9.97999999999999
2020-01-03,TSLA,9.972000000000008
2020-12-29,MSFT,9.950000000000017
2019-03-06,"Facebook, Inc",9.949999999999989
2022-01-04,AAPL,9.949999999999989
2019-04-04,"Facebook, Inc",9.939999999999998
2020-06-30,MSFT,9.939999999999998
2020-07-02,MSFT,9.939999999999998
2020-07-31,AAPL,9.932500000000005
2021-11-08,"Facebook, Inc",9.930000000000007
2020-10-14,"Facebook, Inc",9.920000000000016
2021-02-10,MSFT,9.919999999999987
2022-02-04,MSFT,9.910000000000025
2020-07-14,MSFT,9.909999999999997
2021-01-25,MSFT,9.909999999999997
2020-09-04,AMZN,9.900000000000091
2018-08-14,TSLA,9.900000000000006
2019-04-09,"Facebook, Inc",9.900000000000006
2020-08-28,AAPL,9.900000000000006
2013-10-18,AMZN,9.890999999999963
2020-12-03,"Facebook, Inc",9.879999999999995
2014-02-07,"Facebook, Inc",9.86999999999999
2018-01-02,AMZN,9.86999999999989
2019-06-19,MSFT,9.86
2017-11-07,QCOM,9.849999999999994
2019-03-21,MSFT,9.829999999999998
2013-12-31,AMZN,9.819999999999993
2015-02-18,AMZN,9.819999999999993
2020-05-19,"Facebook, Inc",9.810000000000002
2017-11-03,QCOM,9.79
2021-08-16,MSFT,9.78000000000003
2015-02-20,AMZN,9.770000000000039
2020-12-03,AMD,9.769999999999996
2013-02-19,AMZN,9.769999999999982
2020-06-04,TSLA,9.76400000000001
2018-11-08,SBUX,9.759999999999998
2021-08-11,AMD,9.75
2017-05-15,AMZN,9.740000000000009
2018-05-17,"Facebook, Inc",9.73999999999998
2021-04-22,AMZN,9.739999999999782
2012-09-17,AMZN,9.72999999999999
2019-07-03,"Facebook, Inc",9.719999999999999
2021-07-06,AAPL,9.719999999999999
2014-02-11,"Facebook, Inc",9.710999999999999
2018-05-02,"Facebook, Inc",9.70999999999998
2012-08-29,AMZN,9.700000000000017
2017-01-12,"Facebook, Inc",9.700000000000003
2013-09-09,AMZN,9.699999999999989
2020-11-17,"Facebook, Inc",9.699999999999989
2018-05-17,AMZN,9.684999999999945
2021-01-08,QCOM,9.679999999999978
2021-04-19,MSFT,9.670000000000016
2021-10-15,AMD,9.670000000000002
2015-02-26,AMZN,9.660000000000025
2020-06-18,"Facebook, Inc",9.650000000000006
2018-07-19,"Facebook, Inc",9.640000000000015
2018-11-07,MSFT,9.64
2015-01-02,AMZN,9.639999999999986
2017-10-09,"Facebook, Inc",9.629999999999995
2020-10-09,"Facebook, Inc",9.629999999999995
2021-09-09,"Facebook, Inc",9.610000000000014
2022-02-02,AAPL,9.610000000000014
2020-01-30,MSFT,9.599999999999994
2018-08-03,AMZN,9.589999999999918
2021-07-02,QCOM,9.580000000000013
2015-10-27,"Facebook, Inc",9.579999999999998
2015-07-01,AMZN,9.579999999999984
2021-08-03,"Facebook, Inc",9.579999999999984
2015-07-23,"Facebook, Inc",9.560000000000002
2021-01-21,"Facebook, Inc",9.560000000000002
2019-04-26,MSFT,9.559999999999988
2020-10-01,MSFT,9.550000000000011
2019-04-30,MSFT,9.549999999999997
2020-08-24,QCOM,9.549999999999997
2021-07-08,AAPL,9.54000000000002
2018-11-12,SBUX,9.54
2013-07-23,AMZN,9.53000000000003
2013-09-05,AMZN,9.53000000000003
2017-05-03,"Facebook, Inc",9.530000000000001
2021-07-29,QCOM,9.530000000000001
2020-04-06,AAPL,9.525000000000006
2017-07-31,"Facebook, Inc",9.52000000000001
2012-09-12,AMZN,9.519999999999982
2019-01-22,"Facebook, Inc",9.519999999999982
2020-05-21,TSLA,9.512
2020-04-15,AMD,9.510000000000005
2015-10-26,"Facebook, Inc",9.509999999999991
2018-12-12,"Facebook, Inc",9.5
2020-01-06,TSLA,9.5
2020-06-29,MSFT,9.5
2021-07-02,AAPL,9.5
2015-09-15,AMZN,9.480000000000018
2021-03-17,MSFT,9.47999999999999
2020-08-25,AMD,9.469999999999999
2020-04-17,AAPL,9.467500000000001
2013-01-08,AMZN,9.45999999999998
2020-02-19,AMD,9.449999999999996
2021-06-24,MSFT,9.449999999999989
2021-08-27,"Facebook, Inc",9.449999999999989
2020-01-10,TSLA,9.441999999999993
2018-04-16,"Facebook, Inc",9.440000000000026
2020-10-12,AAPL,9.440000000000012
2012-09-20,AMZN,9.430000000000007
2020-12-07,AMD,9.429999999999993
2020-04-24,MSFT,9.410000000000025
2022-01-03,QCOM,9.409999999999997
2019-05-03,QCOM,9.400000000000006
2018-02-26,TSLA,9.399999999999991
2019-01-17,TSLA,9.39
2020-07-10,"Facebook, Inc",9.389999999999986
2018-11-06,TSLA,9.384
2021-06-03,TSLA,9.379999999999995
2021-10-12,MSFT,9.360000000000014
2021-01-07,QCOM,9.359999999999985
2014-07-07,AMZN,9.350000000000023
2015-03-04,AMZN,9.350000000000023
2017-12-18,"Facebook, Inc",9.349999999999994
2019-07-26,SBUX,9.340000000000003
2019-12-16,TSLA,9.325999999999993
2020-11-06,TSLA,9.319999999999993
2019-11-12,QCOM,9.310000000000002
2021-04-05,QCOM,9.310000000000002
2016-04-12,AMZN,9.309999999999945
2021-12-17,AAPL,9.299999999999983
2018-01-31,"Facebook, Inc",9.289999999999992
2021-12-14,"Facebook, Inc",9.28000000000003
2019-01-11,"Facebook, Inc",9.280000000000001
2021-08-26,MSFT,9.279999999999973
2021-11-19,AAPL,9.27000000000001
2020-03-30,SBUX,9.269999999999996
2020-08-11,AMD,9.269999999999996
2020-09-03,SBUX,9.260000000000005
2020-08-05,"Facebook, Inc",9.25
2022-03-22,AMD,9.25
2020-10-07,MSFT,9.240000000000009
2021-09-16,AMZN,9.239999999999782
2017-01-05,AMZN,9.230000000000018
2020-12-23,MSFT,9.219999999999999
2019-06-17,TSLA,9.212000000000003
2020-08-17,"Facebook, Inc",9.200000000000017
2020-09-04,SBUX,9.200000000000003
2021-12-29,"Facebook, Inc",9.199999999999989
2012-06-26,AMZN,9.190000000000026
2015-03-03,AMZN,9.180000000000007
2020-12-23,AAPL,9.180000000000007
2015-01-28,AMZN,9.170000000000016
2021-10-28,AMD,9.170000000000002
2018-08-09,TSLA,9.159999999999997
2013-07-29,"Facebook, Inc",9.149999999999999
2020-03-30,AMD,9.149999999999999
2021-07-16,MSFT,9.149999999999977
2021-11-17,"Facebook, Inc",9.149999999999977
2016-05-09,"Facebook, Inc",9.14
2017-11-06,QCOM,9.130000000000003
2013-12-30,AMZN,9.129999999999995
2019-06-20,MSFT,9.129999999999995
2020-09-02,AMD,9.129999999999995
2021-07-16,AAPL,9.119999999999976
2021-10-18,"Facebook, Inc",9.109999999999957
2020-10-07,"Facebook, Inc",9.099999999999994
2022-01-04,MSFT,9.099999999999966
2015-11-05,"Facebook, Inc",9.090000000000003
2019-03-07,"Facebook, Inc",9.090000000000003
2021-10-14,AMD,9.08999999999999
2022-03-28,SBUX,9.08999999999999
2015-11-20,AMZN,9.080000000000041
2018-04-20,"Facebook, Inc",9.080000000000013
2020-04-20,QCOM,9.079999999999998
2018-04-27,"Facebook, Inc",9.069999999999993
2020-10-15,QCOM,9.060000000000016
2021-06-08,"Facebook, Inc",9.050000000000011
2018-02-23,MSFT,9.049999999999997
2021-06-29,AMD,9.049999999999997
2020-01-08,"Facebook, Inc",9.039999999999992
2014-02-28,TSLA,9.036000000000001
2019-11-13,QCOM,9.030000000000001
2020-11-16,AMD,9.030000000000001
2021-12-14,AAPL,9.030000000000001
2020-04-09,MSFT,9.029999999999973
2020-05-06,MSFT,9.019999999999982
2013-04-16,AMZN,9.017999999999972
2015-07-24,"Facebook, Inc",9.0
2018-02-02,"Facebook, Inc",8.990000000000009
2018-08-13,"Facebook, Inc",8.990000000000009
2018-11-15,SBUX,8.990000000000002
2021-10-26,QCOM,8.989999999999995
2021-08-30,MSFT,8.989999999999952
2019-03-05,"Facebook, Inc",8.969999999999999
2020-04-09,TSLA,8.96799999999999
2013-06-13,AMZN,8.960000000000036
2016-07-12,"Facebook, Inc",8.960000000000008
2017-11-08,"Facebook, Inc",8.960000000000008
2018-01-05,"Facebook, Inc",8.960000000000008
2019-04-25,MSFT,8.960000000000008
2021-04-16,SBUX,8.960000000000008
2015-10-23,"Facebook, Inc",8.950000000000003
2020-11-17,AAPL,8.950000000000003
2021-04-19,AAPL,8.939999999999998
2021-11-26,AAPL,8.939999999999998
2017-07-14,"Facebook, Inc",8.930000000000007
2013-12-23,"Facebook, Inc",8.93
2016-05-06,"Facebook, Inc",8.929999999999993
2021-01-13,QCOM,8.929999999999978
2015-10-29,"Facebook, Inc",8.920000000000002
2016-08-03,AMZN,8.919999999999959
2020-12-01,AMD,8.899999999999991
2017-11-06,"Facebook, Inc",8.899999999999977
2020-10-20,"Facebook, Inc",8.899999999999977
2018-06-06,TSLA,8.897999999999996
2020-01-17,QCOM,8.89
2021-07-28,AMD,8.88000000000001
2020-04-20,AAPL,8.880000000000003
2020-06-17,MSFT,8.879999999999995
2020-06-22,TSLA,8.879999999999995
2020-03-26,"Facebook, Inc",8.870000000000005
2020-02-18,AMD,8.869999999999997
2022-01-04,AMZN,8.860000000000127
2017-01-19,"Facebook, Inc",8.86
2014-07-25,"Facebook, Inc",8.849999999999994
2018-07-25,MSFT,8.849999999999994
2019-04-23,"Facebook, Inc",8.849999999999994
2020-01-21,"Facebook, Inc",8.840000000000003
2021-03-15,"Facebook, Inc",8.839999999999975
2015-03-05,AMZN,8.83499999999998
2021-06-28,MSFT,8.830000000000041
2019-04-29,MSFT,8.820000000000007
2013-05-10,AMZN,8.819999999999993
2018-02-26,"Facebook, Inc",8.819999999999993
2018-11-13,SBUX,8.819999999999993
2021-06-21,MSFT,8.819999999999993
2021-04-07,TSLA,8.81000000000006
2019-11-27,"Facebook, Inc",8.810000000000002
2020-11-11,"Facebook, Inc",8.810000000000002
2021-10-13,AMD,8.810000000000002
2021-10-28,AAPL,8.810000000000002
2021-08-31,MSFT,8.800000000000011
2021-11-26,AMD,8.800000000000011
2021-11-01,AMD,8.799999999999997
2019-11-11,QCOM,8.790000000000006
2017-04-06,TSLA,8.783999999999999
2018-11-14,SBUX,8.770000000000003
2013-03-08,AMZN,8.769999999999982
2019-06-14,MSFT,8.769999999999982
2020-10-20,QCOM,8.760000000000005
2018-04-19,"Facebook, Inc",8.759999999999991
2016-02-25,TSLA,8.751999999999995
2017-07-17,"Facebook, Inc",8.75
2021-07-01,AMD,8.75
2020-04-22,SBUX,8.740000000000009
2020-10-20,MSFT,8.740000000000009
2018-01-30,"Facebook, Inc",8.730000000000018
2020-12-24,AAPL,8.730000000000004
2021-03-30,"Facebook, Inc",8.720000000000027
2012-08-22,AMZN,8.719999999999999
2019-01-17,MSFT,8.719999999999999
2019-03-14,"Facebook, Inc",8.719999999999999
2021-07-22,MSFT,8.71999999999997
2020-06-10,AAPL,8.68249999999999
2016-02-25,QCOM,8.68
2017-11-09,"Facebook, Inc",8.670000000000016
2020-01-30,AMZN,8.660000000000082
2020-06-16,MSFT,8.659999999999997
2020-11-04,"Facebook, Inc",8.649999999999977
2020-08-14,AAPL,8.647499999999994
2019-04-08,"Facebook, Inc",8.640000000000015
2021-06-07,MSFT,8.640000000000015
2021-06-18,MSFT,8.640000000000015
2019-01-09,TSLA,8.628
2020-11-06,"Facebook, Inc",8.620000000000005
2016-02-26,QCOM,8.619999999999997
2022-01-04,AMD,8.619999999999976
2020-01-29,TSLA,8.61399999999999
2015-06-18,AMZN,8.610000000000014
2020-07-17,"Facebook, Inc",8.610000000000014
2020-05-15,"Facebook, Inc",8.609999999999985
2015-04-22,AMZN,8.600000000000023
2021-03-22,MSFT,8.600000000000023
2020-11-13,SBUX,8.600000000000009
2020-10-05,QCOM,8.599999999999994
2014-03-06,TSLA,8.594000000000001
2021-04-01,TSLA,8.590000000000032
2020-05-15,MSFT,8.590000000000003
2020-06-26,MSFT,8.590000000000003
2018-05-31,"Facebook, Inc",8.580000000000013
2021-06-11,MSFT,8.579999999999984
2019-12-17,TSLA,8.558000000000007
2017-08-15,TSLA,8.551999999999992
2013-07-25,"Facebook, Inc",8.549000000000003
2018-06-20,TSLA,8.544000000000004
2020-04-27,MSFT,8.54000000000002
2018-08-14,"Facebook, Inc",8.530000000000001
2020-04-14,QCOM,8.519999999999996
2017-02-28,AMZN,8.509999999999991
2020-07-27,TSLA,8.508000000000038
2020-12-04,AMD,8.5
2021-07-23,SBUX,8.5
2021-12-16,AAPL,8.5
2017-06-06,TSLA,8.499999999999993
2020-03-26,AMD,8.490000000000002
2021-02-12,SBUX,8.489999999999995
2019-11-29,"Facebook, Inc",8.48999999999998
2020-01-17,MSFT,8.47999999999999
2013-10-02,AMZN,8.475999999999999
2018-03-16,"Facebook, Inc",8.469999999999999
2021-05-26,QCOM,8.469999999999999
2019-11-19,TSLA,8.459999999999994
2017-11-07,"Facebook, Inc",8.449999999999989
2018-06-05,"Facebook, Inc",8.449999999999989
2017-04-10,TSLA,8.434000000000005
2021-08-25,"Facebook, Inc",8.430000000000007
2020-04-06,QCOM,8.420000000000002
2015-02-13,QCOM,8.419999999999995
2019-07-01,QCOM,8.409999999999997
2020-01-28,TSLA,8.408000000000001
2020-11-05,MSFT,8.400000000000006
2020-08-31,AMD,8.399999999999991
2021-08-03,QCOM,8.399999999999977
2022-02-03,AAPL,8.390000000000015
2020-08-24,"Facebook, Inc",8.389999999999986
2013-04-17,AMZN,8.370000000000005
2020-04-22,AMD,8.36
2020-07-22,AMD,8.36
2013-12-26,"Facebook, Inc",8.349999999999994
2020-04-15,QCOM,8.33999999999999
2017-04-13,AMZN,8.329999999999927
2020-09-04,TSLA,8.324000000000012
2017-07-12,"Facebook, Inc",8.319999999999993
2020-02-14,AMD,8.310000000000002
2020-10-01,AMD,8.310000000000002
2020-11-09,MSFT,8.309999999999974
2020-12-21,MSFT,8.300000000000011
2020-11-11,AAPL,8.289999999999992
2012-09-06,AMZN,8.280000000000001
2020-01-22,"Facebook, Inc",8.259999999999991
2018-12-13,"Facebook, Inc",8.25
2021-06-17,AAPL,8.249999999999986
2016-11-23,AMZN,8.240000000000009
2020-06-09,MSFT,8.230000000000018
2022-03-09,MSFT,8.230000000000018
2019-04-01,"Facebook, Inc",8.22999999999999
2020-10-12,QCOM,8.219999999999999
2020-10-05,AMD,8.210000000000008
2016-03-01,"Facebook, Inc",8.209999999999994
2020-05-12,AAPL,8.20750000000001
2015-06-26,AMZN,8.180000000000007
2019-06-14,SBUX,8.179999999999993
2016-02-29,TSLA,8.178000000000004
2017-06-13,TSLA,8.170000000000002
2020-04-17,QCOM,8.150000000000006
2021-01-22,AAPL,8.150000000000006
2021-03-11,MSFT,8.139999999999986
2021-12-10,QCOM,8.139999999999986
2013-12-17,"Facebook, Inc",8.130000000000003
2012-12-20,AMZN,8.129999999999995
2020-08-14,QCOM,8.129999999999995
2021-02-12,AMD,8.129999999999995
2016-05-02,"Facebook, Inc",8.11999999999999
2020-11-18,SBUX,8.11999999999999
2017-04-27,"Facebook, Inc",8.119999999999976
2020-01-22,MSFT,8.119999999999976
2016-07-20,AMZN,8.110000000000014
2018-09-05,AMD,8.110000000000003
2021-10-29,AMD,8.11
2022-03-29,SBUX,8.11
2013-01-28,AMZN,8.100000000000023
2020-12-21,TSLA,8.100000000000023
2013-07-26,"Facebook, Inc",8.099999999999998
2019-04-03,"Facebook, Inc",8.099999999999994
2017-06-09,TSLA,8.097999999999999
2012-06-18,AMZN,8.090000000000003
2019-11-05,MSFT,8.090000000000003
2020-04-07,TSLA,8.090000000000003
2020-08-04,"Facebook, Inc",8.080000000000013
2017-01-11,"Facebook, Inc",8.079999999999998
2018-09-04,AMD,8.079999999999998
2021-11-11,MSFT,8.079999999999984
2021-04-08,SBUX,8.070000000000007
2017-08-14,TSLA,8.066000000000003
2019-05-02,QCOM,8.060000000000002
2020-04-14,AAPL,8.060000000000002
2020-05-12,TSLA,8.057999999999993
2022-01-03,SBUX,8.050000000000011
2021-04-01,QCOM,8.039999999999992
2021-12-23,AMD,8.039999999999992
2021-06-14,"Facebook, Inc",8.039999999999964
2020-01-21,QCOM,8.030000000000001
2020-11-17,MSFT,8.030000000000001
2015-02-24,AMZN,8.029999999999973
2013-03-04,AMZN,8.020000000000039
2020-06-19,"Facebook, Inc",8.019999999999982
2020-10-19,AMZN,8.010000000000218
2021-02-10,SBUX,8.0
2017-04-05,TSLA,7.9979999999999976
2020-10-09,MSFT,7.990000000000009
2012-08-06,AMZN,7.980000000000018
2021-06-30,QCOM,7.980000000000018
2019-11-22,"Facebook, Inc",7.97999999999999
2016-02-26,TSLA,7.973999999999997
2015-06-19,AMZN,7.970000000000027
2018-06-08,TSLA,7.961999999999996
2020-05-19,TSLA,7.960000000000008
2020-05-11,AAPL,7.959999999999994
2020-10-07,AAPL,7.959999999999994
2014-05-27,AMZN,7.9599999999999795
2020-10-20,TSLA,7.9599999999999795
2020-06-19,MSFT,7.950000000000017
2022-02-11,AMD,7.940000000000012
2013-03-07,AMZN,7.939999999999998
2016-04-29,"Facebook, Inc",7.939999999999998
2021-08-13,MSFT,7.939999999999998
2021-10-27,AAPL,7.939999999999998
2017-06-14,TSLA,7.930000000000007
2020-05-18,"Facebook, Inc",7.930000000000007
2020-12-22,MSFT,7.930000000000007
2018-03-15,"Facebook, Inc",7.920000000000016
2012-12-18,AMZN,7.911899999999974
2016-02-24,QCOM,7.910000000000004
2018-04-23,"Facebook, Inc",7.909999999999997
2019-12-04,AMZN,7.900000000000091
2019-08-20,QCOM,7.8999999999999915
2020-10-19,QCOM,7.8999999999999915
2016-09-16,AMZN,7.899999999999977
2018-08-15,"Facebook, Inc",7.8799999999999955
2017-04-07,TSLA,7.876000000000005
2014-04-21,AMZN,7.8700000000000045
2020-11-11,SBUX,7.8700000000000045
2018-12-10,TSLA,7.864000000000004
2019-07-29,SBUX,7.859999999999999
2016-07-21,AMZN,7.8599999999999
2014-09-02,AMZN,7.850000000000023
2020-04-07,"Facebook, Inc",7.850000000000023
2020-10-05,MSFT,7.840000000000003
2017-12-26,AMZN,7.839999999999918
2016-07-29,QCOM,7.829999999999998
2018-09-14,AMD,7.829999999999998
2020-06-22,"Facebook, Inc",7.819999999999993
2021-08-02,MSFT,7.810000000000002
2021-10-26,AAPL,7.810000000000002
2014-01-28,TSLA,7.808000000000003
2021-08-03,MSFT,7.800000000000011
2020-03-26,SBUX,7.800000000000004
2020-04-24,AMD,7.799999999999997
2019-03-12,"Facebook, Inc",7.789999999999992
2019-11-15,TSLA,7.7719999999999985
2019-11-01,"Facebook, Inc",7.77000000000001
2021-01-25,QCOM,7.760000000000019
2014-10-24,"Facebook, Inc",7.760000000000005
2015-03-24,"Facebook, Inc",7.760000000000005
2013-04-23,AMZN,7.759999999999991
2018-08-06,TSLA,7.757999999999996
2018-04-16,TSLA,7.745999999999995
2022-01-03,AMZN,7.7400000000002365
2019-12-17,QCOM,7.739999999999995
2013-01-09,AMZN,7.730000000000018
2013-09-30,"Facebook, Inc",7.719999999999999
2013-12-24,"Facebook, Inc",7.715000000000003
2019-03-08,"Facebook, Inc",7.710000000000008
2016-07-28,"Facebook, Inc",7.709999999999994
2021-02-11,SBUX,7.709999999999994
2015-07-17,"Facebook, Inc",7.685000000000002
2020-07-07,MSFT,7.680000000000007
2016-07-27,QCOM,7.68
2020-02-19,"Facebook, Inc",7.659999999999997
2021-01-22,MSFT,7.659999999999997
2015-11-27,AMZN,7.659999999999968
2019-06-12,SBUX,7.650000000000006
2021-10-19,AAPL,7.649999999999977
2021-11-10,MSFT,7.6299999999999955
2013-05-16,TSLA,7.627600000000001
2021-06-15,"Facebook, Inc",7.6200000000000045
2014-08-14,TSLA,7.616000000000007
2017-10-18,"Facebook, Inc",7.610000000000014
2020-12-08,AMD,7.609999999999999
2021-07-26,SBUX,7.6000000000000085
2020-12-01,"Facebook, Inc",7.590000000000032
